Artist,Song,Song Popularity,Artist Popularity,Featured Artist,Featured Artist Popularity,Track ID,Album Name,Release Date,Duration (ms),Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Kane Grocerys,Famous,37,37,Bladee,70.0,0ZpFcDy6SW4KBuqyCq1Kcg,Famous,2019-07-11,128091.0,True,0.726,0.668,0.0,-6.166,1.0,0.0781,0.341,0.0,0.204,0.209,130.011
Kane Grocerys,Shoot 'em Up (Goth Money Swag),22,37,Kane Grocerys,35.0,0RUGmNeXgyD9BQj4VjCoCd,Shoot 'em Up (Goth Money Swag),2016-04-20,282672.0,False,0.716,0.298,5.0,-12.452,0.0,0.211,0.23,0.0,0.063,0.112,135.075
Kane Grocerys,tough luvv souljah,17,37,Sickboyrari,60.0,2xAfYgDDEOGNm6BDsMquor,tough luvv souljah,2023-10-30,180572.0,True,0.492,0.529,1.0,-7.55,1.0,0.0601,0.0409,0.0,0.484,0.123,74.957
Kane Grocerys,Everything Big (feat. Lil Tracy),26,37,Lil Tracy,73.0,7yji4WjdsITbzsDTzJJV2U,"Yng x OG, Vol. 2",2016-09-25,136067.0,True,0.609,0.594,1.0,-7.967,1.0,0.339,0.0526,0.0,0.096,0.414,149.936
Kane Grocerys,Shyne Boyz 2K16 (feat. YNGX Dior),33,37,YNGX Dior,19.0,5Ice9fUs6LC0JDE6Akzz57,Gothlantastan,2016-12-01,240067.0,True,0.807,0.501,11.0,-6.794,1.0,0.316,0.0241,0.0,0.0895,0.167,135.679
Kane Grocerys,Groovy baby,7,37,,,3yyCxveyntV3l94DRGat0H,YNG Goth Vol 1,2017-03-01,137707.0,True,0.714,0.306,2.0,-15.703,1.0,0.104,0.000952,0.644,0.19,0.186,130.012
Kane Grocerys,taliban,9,37,Kane Grocerys,35.0,75XVOUazy8dtyWQiwvgjDW,Gothlantastan,2016-12-01,162040.0,True,0.713,0.358,5.0,-11.122,1.0,0.0368,0.173,0.0299,0.377,0.232,127.06
Kane Grocerys,Who Dat,24,37,,,4nZ2V61h0bCnth71lY5Vfc,Land Of Gothghanistan,2016-04-01,222613.0,True,0.468,0.421,1.0,-10.081,1.0,0.166,0.00495,0.0,0.364,0.11,141.971
Kane Grocerys,Youn Ont Snow The Half,21,37,,,4KjYkJrecTAwR1jgBzRJ5y,"Yng x OG, Vol. 2",2016-09-25,188027.0,True,0.843,0.286,9.0,-11.529,1.0,0.274,0.344,0.0,0.119,0.255,130.105
Kane Grocerys,10 Toes Down (feat. Sickboyrarri),15,37,Sickboyrarri,4.0,1MGtTcyOKSwHj78G9785Rz,ShyneBoyz2K16,2016-09-15,144267.0,True,0.728,0.511,3.0,-12.381,1.0,0.304,0.0244,0.0,0.1,0.148,134.138
Kane Grocerys,Quarter Sack (feat. MFK Marcy Mane),13,37,MFK Marcy Mane,12.0,4jDIQUBvJdoUjOCHMgU0nU,Gothlantastan,2016-12-01,236773.0,True,0.554,0.68,1.0,-13.633,0.0,0.349,0.121,0.0,0.48,0.512,145.991
Kane Grocerys,Beemah Boppin (feat. Blak Kray),9,37,Blak Kray,2.0,1lVCvLRIwW9Qt4RuRA9iO1,YNG Goth Vol 1,2017-03-01,238147.0,True,0.768,0.506,0.0,-12.917,0.0,0.0925,0.0688,0.0,0.0747,0.564,128.012
Kane Grocerys,Land Of Gothghanistan,14,37,,,1RwBeYPorbB0MH5KufQVfd,Land Of Gothghanistan,2016-04-01,180187.0,True,0.634,0.438,1.0,-12.491,1.0,0.359,0.325,0.0,0.135,0.173,154.207
Kane Grocerys,Sick Gang Shit,17,37,,,521CmkSzxOzX9O07z0hGwm,Gothlantastan,2016-12-01,152053.0,True,0.649,0.465,0.0,-8.365,1.0,0.0399,0.205,0.0,0.148,0.193,130.029
Kane Grocerys,S.I.P Dex Obama Freestyle,12,37,,,18OEwMcjEqJKT9ceRZXvh1,"Yng x OG, Vol. 2",2016-09-25,66560.0,True,0.687,0.417,0.0,-12.417,1.0,0.463,0.367,6.6e-06,0.166,0.261,184.874
Kane Grocerys,She Love The Way I Jug,12,37,,,0C40vNLDDT8Jkhw1lpO0aU,Land Of Gothghanistan,2016-04-01,200907.0,True,0.453,0.443,1.0,-10.347,1.0,0.297,0.0248,0.000583,0.148,0.0395,134.963
Kane Grocerys,Boost Mobile (feat. Luckleann),7,37,Luckleann,1.0,54wZS7TzFp9knHFpGvOZVo,YNG Goth Vol 1,2017-03-01,236120.0,True,0.727,0.864,11.0,-0.522,1.0,0.183,0.0163,0.0,0.0885,0.373,129.994
Kane Grocerys,Shyned Up,14,37,,,3sjKT0oULCUSLcRNBQZXTX,"Yng x OG, Vol. 2",2016-09-25,132333.0,True,0.449,0.542,9.0,-9.928,1.0,0.54,0.769,1.11e-06,0.0938,0.178,160.037
Kane Grocerys,Goth Trap House,18,37,,,7qiRO4zBVIuI0vgDVkOlbH,Trap Goth,2015-02-20,204000.0,True,0.702,0.91,1.0,-5.955,0.0,0.218,0.0261,0.0,0.322,0.439,111.915
Kane Grocerys,Who You tryna Fool,8,37,,,7kWAdUjSi8Si0RpHTfM9Xr,ShyneBoyz2K16,2016-09-15,121493.0,True,0.735,0.577,0.0,-10.381,0.0,0.0994,0.0368,0.00676,0.193,0.322,143.956
Kane Grocerys,Yola Rola,15,37,,,6L4Jgo3kCJVcK0x7zv0DSL,Trap Goth,2015-02-20,187374.0,True,0.822,0.749,1.0,-6.448,1.0,0.263,0.559,0.0,0.08,0.36,123.014
Kane Grocerys,Keep Your Head Up,10,37,,,0o4cueD0l2XylSTB9kd1bx,"Yng x OG, Vol. 2",2016-09-25,179507.0,True,0.608,0.252,1.0,-17.707,1.0,0.338,0.102,0.0516,0.119,0.0787,153.821
Kane Grocerys,Terror Gang,25,37,Thouxanbanfauni,56.0,3dc7TicrZKFQutyfjPaT3e,Dark Angels,2023-10-03,494000.0,True,0.589,0.933,5.0,-3.153,0.0,0.235,0.00789,1.23e-06,0.07,0.499,124.006
Kane Grocerys,Throwin 7's Up,9,37,,,0C23PqCrXYw2VBwMvbwUyI,Land Of Gothghanistan,2016-04-01,220133.0,True,0.61,0.536,9.0,-7.717,1.0,0.175,0.0557,4.16e-06,0.125,0.399,66.977
Kane Grocerys,Sticky Icky,13,37,,,7mt8qV6vCSOWrAuAkiEogY,Gothlantastan,2016-12-01,135173.0,True,0.701,0.618,4.0,-7.342,0.0,0.176,0.0502,0.0,0.167,0.348,135.03
Kane Grocerys,Run Thru A Check,9,37,,,0o6pbMm3zMqJWsZTVEKZP0,"Yng x OG, Vol. 2",2016-09-25,114693.0,True,0.395,0.885,7.0,-6.449,1.0,0.424,0.514,0.000342,0.312,0.416,169.711
Kane Grocerys,In The Sun,9,37,,,2EBYIcJPFxFAeoDVvxEdDv,Land Of Gothghanistan,2016-04-01,211093.0,True,0.742,0.562,0.0,-8.425,0.0,0.421,0.014,1.07e-06,0.303,0.208,129.593
Kane Grocerys,Make Way,8,37,,,55UTsdPV9nvhnTBGU4oLwp,"Yng x OG, Vol. 2",2016-09-25,174027.0,True,0.655,0.513,6.0,-13.158,1.0,0.0794,0.659,0.0,0.0733,0.295,110.17
Kane Grocerys,Boost Mobile,8,37,Luckaleannn,27.0,0exJdDAqAhe4Mji9jxUEXO,Goth Money Tech Palms 3 : Struggle Before the Shyne,2015-09-20,236146.0,True,0.735,0.874,11.0,-0.02,1.0,0.187,0.0158,0.0,0.0955,0.392,130.009
Kane Grocerys,Wanna Do,9,37,,,4rMGoMItRAaP8zI78QzX5y,Gothlantastan,2016-12-01,120053.0,True,0.732,0.653,7.0,-8.845,1.0,0.203,0.73,0.0,0.257,0.731,140.015
Kane Grocerys,Birdwalk,20,37,Black Kray,51.0,0HJEtSEkD0RzqqVvalpSg9,Trap Goth,2015-02-20,227524.0,True,0.68,0.784,9.0,-5.596,1.0,0.0709,0.726,0.000587,0.12,0.291,94.533
Kane Grocerys,(Intro) Flip Phones,10,37,,,2A3ahAtPlfxGGNl0PiTyKX,Trap Goth,2015-02-20,161174.0,True,0.632,0.613,5.0,-9.393,0.0,0.282,0.0131,1.2e-06,0.115,0.287,124.15
Kane Grocerys,Agenda,9,37,,,4gy2wgs53pqw145kxpAMTf,Land Of Gothghanistan,2016-04-01,197093.0,True,0.519,0.674,2.0,-6.023,1.0,0.334,0.00324,0.0,0.14,0.15,125.356
Kane Grocerys,WHIPE YA NOSE #GMR #GG #SOULJAHCLUB - YUNG CHEF MIX,16,37,Kane Grocerys,35.0,1wDYK2yMM8TI1zq9hYr3Cx,WHIPE YA NOSE #GMR #GG #SOULJAHCLUB (YUNG CHEF MIX),2024-09-04,168668.0,True,0.671,0.547,6.0,-8.752,0.0,0.091,0.0184,0.849,0.623,0.368,90.061
Kane Grocerys,Penny hardaway,7,37,,,4EqVqmq4E6KUlgytj9K71w,Land Of Gothghanistan,2016-04-01,132067.0,True,0.692,0.555,0.0,-7.912,0.0,0.162,0.631,5.98e-05,0.0784,0.271,135.004
Kane Grocerys,Cuban Link,17,37,Black Kray,51.0,3bfgGmxH28r3l3Zmu67gmO,Pentagrvm: Greatest Hits 2011-2018,2018-10-31,178076.0,True,0.86,0.707,7.0,-6.488,1.0,0.0859,0.287,0.0,0.321,0.514,129.933
Kane Grocerys,Wazzam,9,37,,,2BDtr7fEE674kLtrRqt6Fw,Gothlantastan,2016-12-01,193560.0,True,0.789,0.592,5.0,-7.92,1.0,0.17,0.73,1.19e-05,0.0769,0.44,129.965
Kane Grocerys,Paper Chasin,7,37,,,3gyzt5W0ycO5CZeYOKTPoK,Land Of Gothghanistan,2016-04-01,174933.0,True,0.507,0.476,1.0,-11.173,1.0,0.162,0.042,0.0,0.0953,0.321,129.848
Kane Grocerys,Stop Kallin My Phone,8,37,,,1OwIgfqYQOOeJAb2tHAPjd,Trap Goth,2015-02-20,250200.0,True,0.639,0.626,11.0,-5.144,0.0,0.286,0.551,0.0,0.239,0.183,100.204
Kane Grocerys,Dope Runna,36,37,Marcy Mane,40.0,6EBSgKPLfGO3ZkWjsiv4lf,Trap Goth,2015-02-20,259133.0,True,0.72,0.642,0.0,-5.256,1.0,0.249,0.0427,1.53e-06,0.124,0.341,137.803
Kane Grocerys,Get Money,11,37,,,0VAy5ka4Zcxv7H4ecNJ1CH,Trap Goth,2015-02-20,184000.0,True,0.772,0.816,4.0,-3.972,1.0,0.327,0.176,0.0,0.112,0.231,127.171
Kane Grocerys,So Icey,7,37,,,0NVCBIseBZjaeWusAoPi6u,Land Of Gothghanistan,2016-04-01,212680.0,True,0.7,0.417,11.0,-14.807,1.0,0.35,0.49,0.0,0.39,0.323,130.232
Kane Grocerys,Scope District,12,37,Kane Grocerys,35.0,0YdeR9GlG4rFJYyEAirU3Y,4000 Dagreez,2017-06-02,180166.0,True,0.586,0.487,1.0,-12.681,1.0,0.341,0.17,0.0,0.136,0.312,140.112
Kane Grocerys,Gothed Out,7,37,Luckaleannn,27.0,2VJZ4xAcNCaxj2uqgpAIkp,Trap Goth,2015-02-20,216750.0,True,0.663,0.626,3.0,-5.613,0.0,0.179,0.0428,0.0,0.418,0.419,147.019
Kane Grocerys,Woah,37,37,Fenix Flexin,68.0,4z9cIUxOLC2iW0QilK76T4,Woah,2017-01-08,147943.0,True,0.495,0.577,10.0,-9.058,0.0,0.296,0.172,0.0,0.0867,0.595,192.098
Kane Grocerys,Running Round,21,37,Kane Grocerys,35.0,5Srj4tDP70FA8CYqB9N0LF,Soulja Luv Rari World,2016-01-05,209954.0,True,0.722,0.445,1.0,-11.014,1.0,0.157,0.0545,0.0546,0.221,0.0778,138.971
Kane Grocerys,Yngx Flexican,8,37,,,1oGHqJ8rBS6yvrf26rGClA,Trap Goth,2015-02-20,105000.0,True,0.723,0.652,11.0,-6.291,0.0,0.111,0.00351,1.85e-06,0.0748,0.327,137.963
Kane Grocerys,Who Dees Niggaz Think Dey Is,8,37,,,6kSuAJENtUdGD8kpb4iwpS,Trap Goth,2015-02-20,160547.0,True,0.699,0.914,10.0,-3.947,0.0,0.322,0.193,2.72e-06,0.148,0.255,131.601
Kane Grocerys,Souljah,9,37,,,2EF8INfQkm4hMg4ivcaTFO,Trap Goth,2015-02-20,230000.0,True,0.578,0.811,11.0,-4.654,0.0,0.123,0.292,0.0,0.583,0.227,130.041
Kane Grocerys,Kush Pack,8,37,,,4uJpyzDfDBiqxvleBxIpxh,Trap Goth,2015-02-20,192750.0,True,0.55,0.743,8.0,-4.491,1.0,0.152,0.0715,0.0,0.161,0.112,138.119
Kahlil Blu,"with love , blu",26,26,,,3VKrMwbwXO75CBuLhtkKk0,DOG,2020-06-19,65071.0,False,0.761,0.843,9.0,-2.613,0.0,0.0459,0.00574,0.918,0.191,0.331,100.006
Kahlil Blu,runway talk,41,26,MAVI,60.0,7pydPE1Tqcd2hOcU0g666d,DOG,2020-06-19,126572.0,False,0.696,0.879,10.0,-4.644,0.0,0.191,0.278,0.00615,0.708,0.542,73.521
Kahlil Blu,lol play this when ur sad,24,26,,,3Ikn1gT99pdREya4unn5c8,DOG,2020-06-19,116798.0,False,0.729,0.654,7.0,-4.284,1.0,0.249,0.156,0.00105,0.162,0.739,74.054
Kahlil Blu,Intentions,16,26,GRIMM Doza,32.0,6hVMF1F2dv06MJfafzo2KI,sumshit/intentions/answers,2019-04-11,93634.0,False,0.502,0.88,1.0,-5.907,1.0,0.0876,0.117,0.0,0.204,0.568,110.543
Kahlil Blu,Taskforce,12,26,Kahlil Blu,36.0,4PgjOlHSi3dRAbTTA2I7XZ,Taskforce,2020-07-24,96809.0,True,0.726,0.74,10.0,-8.563,1.0,0.144,0.0249,0.0,0.206,0.395,159.034
Kahlil Blu,october,26,26,,,0XiU7O1PuTnFZqG3fLq4Gy,DOG,2020-06-19,91296.0,False,0.773,0.89,1.0,-4.899,1.0,0.0542,0.0362,0.482,0.0888,0.397,75.497
Kahlil Blu,*liner2 (nowhere fast),18,26,,,356Sr5kATQBukmEatlnorS,*METROPOLIS,2023-06-23,97093.0,False,0.548,0.883,2.0,-6.93,0.0,0.0306,0.000816,0.251,0.188,0.183,120.051
Kahlil Blu,REX,33,26,,,2NyQXZDFzwqvmvWMS0XAuY,DOG,2020-06-19,124730.0,False,0.684,0.913,1.0,-3.725,1.0,0.202,0.244,0.0,0.355,0.879,159.986
Kahlil Blu,NEW MONEY NEW FORCE - dirty version,13,26,,,7qLlfbDsSIRtpr2zKIZxpP,NEW MONEY NEW FORCE (dirty version),2024-06-14,97391.0,True,0.772,0.66,0.0,-4.136,0.0,0.0582,0.0158,0.0166,0.185,0.071,137.94
Kahlil Blu,Sumshit(side2side),20,26,,,5RcNYc1Hhgq6DTSFkcCVft,sumshit/intentions/answers,2019-04-11,86597.0,False,0.738,0.721,0.0,-8.797,1.0,0.0446,0.0992,0.0213,0.189,0.449,156.008
Kahlil Blu,coldsweats,21,26,,,5cXeEZQkKm8C0AOScMDXJa,DOG,2020-06-19,81450.0,False,0.6,0.886,10.0,-4.884,0.0,0.215,0.104,1.22e-06,0.251,0.963,161.044
Kahlil Blu,Oh Well,21,26,,,6l784arh8bGE6qqKGhI1tn,DOG,2020-06-19,66206.0,False,0.859,0.499,1.0,-2.069,1.0,0.106,0.00177,0.026,0.101,0.39,145.128
Kahlil Blu,*LINER2 (nowhere fast),26,26,,,356Sr5kATQBukmEatlnorS,*METROPOLIS,2023-06-23,97093.0,False,0.548,0.883,2.0,-6.93,0.0,0.0306,0.000816,0.251,0.188,0.183,120.051
Kahlil Blu,Save Me (For Those Who Deal With Depression) [feat. Caleb Giles],11,26,Caleb Giles,19.0,7GLgIvIVTNPv5MXs3fit7X,Save Me (For Those Who Deal With Depression) [feat. Caleb Giles],2019-04-01,108305.0,False,0.657,0.792,0.0,-6.602,1.0,0.033,0.000437,0.116,0.302,0.581,126.036
Kahlil Blu,Brand New,25,26,,,5cRx0fXlwaWCkiSz9uIEpf,DOG,2020-06-19,109751.0,False,0.768,0.893,4.0,-4.863,0.0,0.0298,0.367,0.00103,0.187,0.982,139.983
Kahlil Blu,119 july,15,26,,,54vdKwhaktRuyHu6eavzSo,DOG,2020-06-19,114052.0,False,0.803,0.969,10.0,-6.218,0.0,0.164,0.331,4.44e-05,0.077,0.935,160.003
Kahlil Blu,franklin,16,26,,,5eOhYunkHHhaqL1r2gGdtP,DOG,2020-06-19,110532.0,False,0.705,0.942,11.0,-4.173,1.0,0.039,0.241,0.000122,0.301,0.575,140.062
Kahlil Blu,UZI SHRUG,11,26,,,3rAzuqnsJYY5ZoLTFXtGGh,Still Lonely : DOG XL,2020-12-18,73147.0,False,0.789,0.76,2.0,-4.768,1.0,0.187,0.0689,0.0,0.148,0.548,159.974
Kahlil Blu,TAURUS,22,26,,,4U9hBGGFYkEJRoe4YAb8cx,*METROPOLIS,2023-06-23,65162.0,False,0.764,0.882,1.0,-5.106,1.0,0.131,0.315,1.08e-06,0.329,0.338,149.122
Kahlil Blu,PUPPY,23,26,Na-Kel Smith,44.0,2nFrsDqL1AopT3uQBTgdZW,DOG,2020-06-19,140864.0,False,0.638,0.898,8.0,-4.362,1.0,0.336,0.232,0.0,0.434,0.703,157.138
Kahlil Blu,11+22=33,26,26,$ilkMoney,46.0,2gucSVVAMP0LVIpNnFhMWk,DOG,2020-06-19,82756.0,False,0.456,0.942,0.0,-6.396,1.0,0.305,0.219,0.0,0.365,0.867,71.471
Kahlil Blu,sadgurl pt.2,13,26,Fifthpower,13.0,7nwniGKjkvcoUohoPNlDvU,DOG,2020-06-19,133125.0,False,0.746,0.873,9.0,-5.99,0.0,0.109,0.573,0.0,0.247,0.565,101.07
Kahlil Blu,*LIKE DIS,17,26,,,38v79lG9lx7THBAwD9L5dO,*THE WORLD IS BLÜ (DLC),2023-10-27,78367.0,True,0.709,0.835,2.0,-1.432,1.0,0.0929,0.0935,6.03e-05,0.413,0.239,147.049
Kahlil Blu,Land,17,26,,,1XREIuOxXRcnXcF0DGbnpR,DOG,2020-06-19,147411.0,False,0.927,0.854,10.0,-3.144,1.0,0.0459,0.181,2.94e-05,0.186,0.534,117.041
Kahlil Blu,CHEWING GUM,15,26,,,6px8J9RCB4AEWcY6ajnn7t,DOG,2020-06-19,109750.0,False,0.623,0.893,2.0,-6.172,1.0,0.0428,0.172,0.00301,0.0986,0.498,148.925
Kahlil Blu,better than better,11,26,,,0gN0ChCqw30epQU5L9Uk5s,DOG,2020-06-19,85370.0,False,0.743,0.455,1.0,-7.08,1.0,0.123,0.0846,0.000694,0.121,0.0698,135.053
Kahlil Blu,MIDNIGHT MAN,19,26,,,5aMG2d2ObqGFLsFmlL88y5,*METROPOLIS,2023-06-23,116307.0,False,0.587,0.746,0.0,-5.827,1.0,0.0327,0.00611,0.000476,0.116,0.343,76.009
Kahlil Blu,tabi,14,26,,,3pWqjdKTraTuOb8YR9XABI,DOG,2020-06-19,96750.0,False,0.76,0.661,1.0,-8.35,1.0,0.062,0.00299,4.92e-06,0.11,0.329,158.976
Kahlil Blu,SOMEWHERE DIFFERENT,9,26,,,6IaUhHLwkKTcy8cfJ1iiGZ,*METROPOLIS,2023-06-23,81841.0,False,0.597,0.744,5.0,-6.652,1.0,0.198,0.0386,0.0,0.335,0.629,77.766
Kahlil Blu,216ix,13,26,Fifthpower,13.0,0yWHlwfF72gVd9b2MMUj2J,*THE WORLD IS BLÜ (DLC),2023-10-27,103783.0,True,0.84,0.685,1.0,-4.121,1.0,0.319,0.111,0.000163,0.127,0.164,83.222
Kahlil Blu,U.F.O,18,26,,,0rtVTeAbwJnPtNR5nwdtqW,DOG,2020-06-19,93090.0,False,0.675,0.767,2.0,-5.304,0.0,0.0394,0.703,3.22e-06,0.166,0.337,110.034
Kahlil Blu,HELL Pt. 2,10,26,,,2JpXzkinDZTINUM2wqCfzt,*METROPOLIS,2023-06-23,143573.0,False,0.631,0.906,6.0,-4.198,1.0,0.212,0.319,0.0,0.128,0.813,87.488
Kahlil Blu,*TANK BOP,9,26,,,310fW2xsMaOcvSILhOLV8K,*THE WORLD IS BLÜ (DLC),2023-10-27,97894.0,True,0.872,0.543,10.0,-4.999,0.0,0.327,0.124,0.185,0.342,0.389,76.07
Kahlil Blu,BACCUP!!!!,13,26,,,2hrTvRrqBgPjWjexzgNvPn,*METROPOLIS,2023-06-23,114381.0,False,0.528,0.875,5.0,-3.788,0.0,0.255,0.0229,0.000145,0.336,0.337,148.05
Kahlil Blu,melwood,29,26,,,0fM3Up2NrBMTZi1ARoDYzl,DOG,2020-06-19,71297.0,False,0.462,0.912,10.0,-4.817,0.0,0.0831,0.154,2.33e-05,0.0909,0.827,83.933
Kahlil Blu,ILY,26,26,,,2DMkETsGqciQy1AvGy1LmV,*METROPOLIS,2023-06-23,127279.0,False,0.853,0.954,1.0,-3.627,1.0,0.0738,0.43,0.0,0.052,0.962,117.002
Kahlil Blu,XP,13,26,Kahlil Blu,36.0,7AHsirKKtQuFnPkZsm4I7v,XP,2024-10-07,200000.0,True,0.461,0.83,9.0,-8.664,1.0,0.438,0.65,0.0,0.243,0.418,77.646
Kahlil Blu,CALL 911,10,26,,,2QTy2pAJ6N8hNPLeZtx2ja,Still Lonely : DOG XL,2020-12-18,87069.0,False,0.515,0.75,2.0,-6.85,1.0,0.224,0.000143,3.09e-06,0.192,0.114,176.934
Kahlil Blu,METROPOLIS,9,26,,,465yeHACDTD1KEpPMQDeGg,*METROPOLIS,2023-06-23,266917.0,False,0.404,0.833,0.0,-7.69,1.0,0.327,0.231,0.0,0.273,0.368,160.752
Kahlil Blu,MOMA,11,26,,,0b5uyk7BpYOynAsOQoOhSo,*METROPOLIS,2023-06-23,104038.0,False,0.868,0.937,5.0,-4.984,1.0,0.0473,0.168,0.0,0.111,0.589,150.007
Kahlil Blu,BLUCIFER,6,26,,,6V9c6N3cYKO378alyIiZZm,*METROPOLIS,2023-06-23,131346.0,False,0.357,0.773,1.0,-6.824,1.0,0.386,0.0985,5.48e-06,0.591,0.543,84.069
Kahlil Blu,SHOW ME. A BODY.,24,26,,,29uNzxNeSarewtOllVQWYW,SHOW ME. A BODY.,2024-10-04,179446.0,True,0.675,0.73,5.0,-2.787,0.0,0.143,0.0216,2.96e-06,0.58,0.48,82.445
Kahlil Blu,IPHONE 8 (frontin),7,26,,,36khfdyLos50u3UrcH5Aqe,*METROPOLIS,2023-06-23,73936.0,False,0.599,0.441,0.0,-5.308,1.0,0.0726,0.0653,0.0,0.235,0.0388,139.033
Kahlil Blu,Pain Muzik,8,26,,,2oPoICFX3sdAFzZTUI2Beo,*METROPOLIS,2023-06-23,132931.0,False,0.482,0.572,8.0,-8.646,0.0,0.0439,0.718,0.0,0.624,0.592,86.632
Kahlil Blu,*TYPE,11,26,,,23kEcdL0bqGIcXfPO0EGTE,*THE WORLD IS BLÜ (DLC),2023-10-27,124556.0,True,0.78,0.589,1.0,-7.274,1.0,0.356,0.607,0.00066,0.165,0.417,112.62
Kahlil Blu,Kuraun (See Thru),9,26,Kahlil Blu,36.0,1mE6GxAAcGgUWup7rg51RK,Kuraun (See Thru),2020-01-17,105620.0,True,0.674,0.92,7.0,-6.72,1.0,0.37,0.127,2.32e-05,0.184,0.556,91.334
Kahlil Blu,NO TIME,9,26,,,0gbZEyGGyvktO1ZlO9OIau,*METROPOLIS,2023-06-23,90214.0,False,0.69,0.731,1.0,-10.573,1.0,0.397,0.432,0.0018,0.11,0.644,160.017
Kahlil Blu,*JEEP,8,26,,,1PxfCfzGTryRH2SWJCqeB9,*METROPOLIS,2023-06-23,128037.0,False,0.729,0.843,11.0,-3.969,0.0,0.22,0.117,0.0,0.125,0.543,90.03
Kahlil Blu,alanis,9,26,,,3AxlZpYUj2PAoGApyECCgH,*METROPOLIS,2023-06-23,115299.0,False,0.497,0.206,11.0,-16.871,1.0,0.0696,0.923,0.00491,0.177,0.132,100.117
Kahlil Blu,HOT97 (the takeover),10,26,,,0OaofD9w0yxVUohdhuhriM,*THE WORLD IS BLÜ (DLC),2023-10-27,99358.0,True,0.562,0.866,9.0,-3.001,0.0,0.274,0.365,0.0,0.268,0.788,94.101
Kaizo Slumber,Anything to Gain/Nothing to Lose [Kaizo Slumber Mix] - Fax Gang Remix,24,33,Fax Gang,25.0,5wCIz0rExrx9xpcbj4BKCD,"Kaizo Demos, Vol. 1: My Friend Torimoti",2021-02-12,171017.0,False,0.479,0.925,7.0,-9.561,1.0,0.0995,0.00151,0.866,0.21,0.698,161.994
Kaizo Slumber,Slumber Boss Rush,7,33,,,6R2XIXNw6nXUaepAg6f1dO,"Kaizo Demos, Vol. 4: Rose Gold Poison",2021-07-30,234857.0,False,0.459,0.853,7.0,-9.979,1.0,0.0366,0.000957,0.74,0.223,0.0375,92.004
Kaizo Slumber,technobody - Kaizo Slumber Remix,12,33,Hoodboi,27.0,7zZqEKmzLrmjZVwTS4icSI,technobody (Remixes),2021-09-03,202424.0,False,0.603,0.98,10.0,-5.663,0.0,0.123,0.0732,0.94,0.099,0.473,166.027
Kaizo Slumber,Slumberthrash,8,33,,,10DudvFNwCZTEeCXYvM0QQ,DISAGREEMENT 4,2021-08-20,122819.0,False,0.379,0.92,2.0,-8.69,1.0,0.214,3.66e-06,0.126,0.393,0.445,170.147
Kaizo Slumber,KAIZO BLUNDER,16,33,,,2Wet9Bdm4gISrgdvPyTLiO,How Are We Feeling Today?,2023-04-21,247767.0,True,0.361,0.986,0.0,-5.783,1.0,0.309,0.0156,0.912,0.4,0.125,185.03
Kaizo Slumber,Kaizo Slumber Found Dead in Miami,12,33,,,1b9J3meiZJPY2yohBLbusJ,Kaizo Slumber Found Dead in Miami,2023-07-14,147520.0,True,0.403,0.922,11.0,-4.481,1.0,0.1,0.132,0.000794,0.466,0.596,94.855
Kaizo Slumber,LONG LIVE SLUMBER,17,33,,,2DuYh2vXkZgpGRj2SIVrr9,How Are We Feeling Today?,2023-04-21,47571.0,True,0.588,0.966,7.0,-5.374,1.0,0.14,0.0175,0.00608,0.345,0.343,124.022
Kaizo Slumber,MOTHERFUCKING SPACE ANGELS FROM CYRENE!,20,33,,,3oHA1A72sFbzTR0dAQxYWp,MOTHERFUCKING SPACE ANGELS FROM CYRENE!,2022-06-03,163118.0,True,0.468,0.962,11.0,-6.111,1.0,0.0437,7.81e-05,0.881,0.341,0.173,103.009
Kaizo Slumber,TV MAKES YOU DUMBER,20,33,,,68wQfS3m2sQ5CDZHriBjMy,How Are We Feeling Today?,2023-04-21,77196.0,False,0.485,0.981,1.0,-4.748,1.0,0.0788,0.443,0.0328,0.216,0.27,100.953
Kaizo Slumber,GENGAR ECSTASY,31,33,,,6Esd0yYZs8AWN0IlqV04Wp,How Are We Feeling Today?,2023-04-21,111857.0,True,0.463,0.995,6.0,-5.69,0.0,0.137,0.00132,0.0189,0.404,0.306,103.047
Kaizo Slumber,A Conflict Between Earth Mother and the Technogaia,32,33,,,38yaOtrLtHNoigRl6refhM,The Kaizo Manifesto,2022-01-07,132875.0,True,0.47,0.925,2.0,-11.25,1.0,0.0433,3.55e-05,0.936,0.12,0.234,146.049
Kaizo Slumber,NAPALM STICKS TO KIDS,33,33,,,1oLZ5RlCJWw3ss6tF5cmJs,How Are We Feeling Today?,2023-04-21,82285.0,True,0.247,0.939,6.0,-6.796,1.0,0.174,0.00456,0.855,0.0562,0.483,169.694
Kaizo Slumber,Cruel Earth Mother,23,33,,,7Cre31Ze1oVv5iyWzFx5xH,The Kaizo Manifesto,2022-01-07,166303.0,False,0.498,0.94,9.0,-8.682,1.0,0.0663,0.00283,0.967,0.236,0.231,185.983
Kaizo Slumber,Glassy Twins,25,33,,,7IPT6Col6uGWlTxytYjGs8,Glassy Twins,2021-02-10,173160.0,False,0.352,0.955,11.0,-9.018,0.0,0.0562,0.000137,0.901,0.234,0.549,83.953
